Parameter ID,Instance,Class Name,Module,Parameter Name,Description,Range/Enumerations,Default Value,Data Type,Access,Max Instances
25015,18,Math,Base,Source Zone E,Set the Source Zone E for the receiver in the Math block.,0 to 24,0,Unsigned 8-bit,R/W,24
25015,19,Math,Base,Source Zone E,Set the Source Zone E for the receiver in the Math block.,0 to 24,0,Unsigned 8-bit,R/W,24
25015,20,Math,Base,Source Zone E,Set the Source Zone E for the receiver in the Math block.,0 to 24,0,Unsigned 8-bit,R/W,24
25015,21,Math,Base,Source Zone E,Set the Source Zone E for the receiver in the Math block.,0 to 24,0,Unsigned 8-bit,R/W,24
25015,22,Math,Base,Source Zone E,Set the Source Zone E for the receiver in the Math block.,0 to 24,0,Unsigned 8-bit,R/W,24
25015,23,Math,Base,Source Zone E,Set the Source Zone E for the receiver in the Math block.,0 to 24,0,Unsigned 8-bit,R/W,24
25015,24,Math,Base,Source Zone E,Set the Source Zone E for the receiver in the Math block.,0 to 24,0,Unsigned 8-bit,R/W,24
26015,1,Process Value,Base,Source Zone E,Set the Source Zone E for the receiver in the Process Value block.,0 to 24,0,Unsigned 8-bit,R/W,8
26015,2,Process Value,Base,Source Zone E,Set the Source Zone E for the receiver in the Process Value block.,0 to 24,0,Unsigned 8-bit,R/W,8
26015,3,Process Value,Base,Source Zone E,Set the Source Zone E for the receiver in the Process Value block.,0 to 24,0,Unsigned 8-bit,R/W,8
26015,4,Process Value,Base,Source Zone E,Set the Source Zone E for the receiver in the Process Value block.,0 to 24,0,Unsigned 8-bit,R/W,8
26015,5,Process Value,Base,Source Zone E,Set the Source Zone E for the receiver in the Process Value block.,0 to 24,0,Unsigned 8-bit,R/W,8
26015,6,Process Value,Base,Source Zone E,Set the Source Zone E for the receiver in the Process Value block.,0 to 24,0,Unsigned 8-bit,R/W,8
26015,7,Process Value,Base,Source Zone E,Set the Source Zone E for the receiver in the Process Value block.,0 to 24,0,Unsigned 8-bit,R/W,8
26015,8,Process Value,Base,Source Zone E,Set the Source Zone E for the receiver in the Process Value block.,0 to 24,0,Unsigned 8-bit,R/W,8
79093,1,Profile,Base,Source Zone E,Set source zone to S/T receiver on profile function block.,0 to 24,0,Unsigned 8-bit,R/W,1
27022,1,Logic,Base,Source Zone F,Set the Source Zone F for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27022,2,Logic,Base,Source Zone F,Set the Source Zone F for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27022,3,Logic,Base,Source Zone F,Set the Source Zone F for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27022,4,Logic,Base,Source Zone F,Set the Source Zone F for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27022,5,Logic,Base,Source Zone F,Set the Source Zone F for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27022,6,Logic,Base,Source Zone F,Set the Source Zone F for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27022,7,Logic,Base,Source Zone F,Set the Source Zone F for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27022,8,Logic,Base,Source Zone F,Set the Source Zone F for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27022,9,Logic,Base,Source Zone F,Set the Source Zone F for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27022,10,Logic,Base,Source Zone F,Set the Source Zone F for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27022,11,Logic,Base,Source Zone F,Set the Source Zone F for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27022,12,Logic,Base,Source Zone F,Set the Source Zone F for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27022,13,Logic,Base,Source Zone F,Set the Source Zone F for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27022,14,Logic,Base,Source Zone F,Set the Source Zone F for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27022,15,Logic,Base,Source Zone F,Set the Source Zone F for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27022,16,Logic,Base,Source Zone F,Set the Source Zone F for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27022,17,Logic,Base,Source Zone F,Set the Source Zone F for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27022,18,Logic,Base,Source Zone F,Set the Source Zone F for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27022,19,Logic,Base,Source Zone F,Set the Source Zone F for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27022,20,Logic,Base,Source Zone F,Set the Source Zone F for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27022,21,Logic,Base,Source Zone F,Set the Source Zone F for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27022,22,Logic,Base,Source Zone F,Set the Source Zone F for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27022,23,Logic,Base,Source Zone F,Set the Source Zone F for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27022,24,Logic,Base,Source Zone F,Set the Source Zone F for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
79094,1,Profile,Base,Source Zone F,Set source zone to STRT receiver on profile function block.,0 to 24,0,Unsigned 8-bit,R/W,1
27023,1,Logic,Base,Source Zone G,Set the Source Zone G for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27023,2,Logic,Base,Source Zone G,Set the Source Zone G for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27023,3,Logic,Base,Source Zone G,Set the Source Zone G for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27023,4,Logic,Base,Source Zone G,Set the Source Zone G for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27023,5,Logic,Base,Source Zone G,Set the Source Zone G for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27023,6,Logic,Base,Source Zone G,Set the Source Zone G for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27023,7,Logic,Base,Source Zone G,Set the Source Zone G for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27023,8,Logic,Base,Source Zone G,Set the Source Zone G for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27023,9,Logic,Base,Source Zone G,Set the Source Zone G for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27023,10,Logic,Base,Source Zone G,Set the Source Zone G for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27023,11,Logic,Base,Source Zone G,Set the Source Zone G for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27023,12,Logic,Base,Source Zone G,Set the Source Zone G for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27023,13,Logic,Base,Source Zone G,Set the Source Zone G for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27023,14,Logic,Base,Source Zone G,Set the Source Zone G for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27023,15,Logic,Base,Source Zone G,Set the Source Zone G for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27023,16,Logic,Base,Source Zone G,Set the Source Zone G for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27023,17,Logic,Base,Source Zone G,Set the Source Zone G for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27023,18,Logic,Base,Source Zone G,Set the Source Zone G for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27023,19,Logic,Base,Source Zone G,Set the Source Zone G for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27023,20,Logic,Base,Source Zone G,Set the Source Zone G for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27023,21,Logic,Base,Source Zone G,Set the Source Zone G for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27023,22,Logic,Base,Source Zone G,Set the Source Zone G for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27023,23,Logic,Base,Source Zone G,Set the Source Zone G for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27023,24,Logic,Base,Source Zone G,Set the Source Zone G for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
79095,1,Profile,Base,Source Zone G,Set source zone to P/R receiver on profile function block.,0 to 24,0,Unsigned 8-bit,R/W,1
27024,1,Logic,Base,Source Zone H,Set the Source Zone H for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27024,2,Logic,Base,Source Zone H,Set the Source Zone H for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27024,3,Logic,Base,Source Zone H,Set the Source Zone H for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27024,4,Logic,Base,Source Zone H,Set the Source Zone H for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27024,5,Logic,Base,Source Zone H,Set the Source Zone H for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27024,6,Logic,Base,Source Zone H,Set the Source Zone H for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27024,7,Logic,Base,Source Zone H,Set the Source Zone H for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27024,8,Logic,Base,Source Zone H,Set the Source Zone H for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27024,9,Logic,Base,Source Zone H,Set the Source Zone H for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27024,10,Logic,Base,Source Zone H,Set the Source Zone H for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27024,11,Logic,Base,Source Zone H,Set the Source Zone H for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27024,12,Logic,Base,Source Zone H,Set the Source Zone H for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27024,13,Logic,Base,Source Zone H,Set the Source Zone H for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27024,14,Logic,Base,Source Zone H,Set the Source Zone H for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27024,15,Logic,Base,Source Zone H,Set the Source Zone H for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27024,16,Logic,Base,Source Zone H,Set the Source Zone H for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27024,17,Logic,Base,Source Zone H,Set the Source Zone H for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27024,18,Logic,Base,Source Zone H,Set the Source Zone H for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27024,19,Logic,Base,Source Zone H,Set the Source Zone H for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27024,20,Logic,Base,Source Zone H,Set the Source Zone H for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27024,21,Logic,Base,Source Zone H,Set the Source Zone H for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27024,22,Logic,Base,Source Zone H,Set the Source Zone H for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27024,23,Logic,Base,Source Zone H,Set the Source Zone H for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
27024,24,Logic,Base,Source Zone H,Set the Source Zone H for the receiver in the Logic block.,0 to 24,0,Unsigned 8-bit,R/W,24
79096,1,Profile,Base,Source Zone H,Set source zone to DIS receiver on profile function block.,0 to 24,0,Unsigned 8-bit,R/W,1
79101,1,Profile,Base,Start / Stop Active Level,Set Active Level for S/T receiver on profile function block.,"High (37), Low (53)",High (37),Enumeration,R/W,1
79102,1,Profile,Base,Start Active Level,Set Active Level for STRT receiver on profile function block.,"High (37), Low (53)",High (37),Enumeration,R/W,1
79012,1,Profile,Base,Start Profile,Enter Profile number to queue for start or calendar start via Profile Action Request.,1 to 40,1,Unsigned 16-bit,R/W,1
79013,1,Profile,Base,Start Step,Enter Profile Step number to queue for start via Profile Action Request.,,1,Unsigned 16-bit,R/W,1
37002,1,Data Logging,Base,Status,Monitor the datalogging status.,"Not Ready (1660), OK (138), No Memory (1637), USB (1653)",,Enumeration,R,1
79042,1,Profile,Base,Status,"Monitor the Wait-for Status, Returns bit values for Event 1, 2, 3 and 4. If condition is met, appropriate bit is 1. Possible returned values are 1 to 16 if all four events inputs are connected.","0 to 65,535",0,Unsigned 16-bit,R,1
79043,1,Profile,Base,Step Time Remaining,Monitor the current total Step Time remaining in seconds.,"0.0 to 3,600,000.0",0.0,IEEE Float,R,1
79029,1,Profile,Base,Step Type,Monitor current step type loaded in memory.,"Soak (87), Wait For (1542), Instant Change (1927), Jump (116), Ramp Time (1928), Ramp Rate (81), End (27)",,Enumeration,R,1
80021,1,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,2,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,3,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,4,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,5,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,6,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,7,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,8,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,9,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,10,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,11,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,12,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,13,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,14,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,15,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,16,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,17,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,18,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,19,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,20,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,21,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,22,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,23,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,24,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,25,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,26,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,27,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,28,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,29,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,30,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,31,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,32,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,33,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,34,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,35,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,36,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,37,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,38,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,39,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,40,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,41,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,42,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,43,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,44,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,45,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,46,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,47,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,48,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,49,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
80021,50,Profile,Base,Step Type,Set the step type.,"Soak (87), Ramp Time (1928), Ramp Rate (81), Wait For (1542), Instant Change (1927), Jump (116), End (27)",Soak (87),Enumeration,R/W,1
79034,1,Profile,Base,Target Set Point Loop 1,Monitor/Set Target Set Point Loop 1 for current step.,"-99,999.0 to 99,999.0",,IEEE Float,R/W,1
80031,1,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,2,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,3,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,4,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,5,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,6,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,7,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,8,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,9,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,10,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,11,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,12,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,13,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,14,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,15,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,16,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,17,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,18,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,19,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,20,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,21,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,22,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,23,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,24,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,25,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,26,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,27,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,28,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,29,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,30,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
80031,31,Profile,Base,Target Set Point Loop 1,Set the target set point when step type is Ramp Time.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,1
